"data_source","correlation_id","name","os_domain","serial_number","model_id_id","manufacturer_id","virtual","platform_type","platform_label","os_product","os_version","os_patchlevel","os_edition","cpu_manufacturer_id","cpu_model","cpu_count","cores_per_cpu","cpu_threaded","cpu_speed","ram","disk_space","last_logged_in_user","last_discovered","task_id","data_token","is_deleted"
"SNOW","82079ee1c0a8018b1e3720a3334cb146","Asus G Series","NULL","AEX5635Z0014AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8207a476c0a8018b30139cb5546c3cdd","Asus G Series","NULL","AEX5635Z00015AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8207aa9dc0a8018b3a5f3076f73a9436","Asus G Series","NULL","AEX5635Z0016AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","820907c1c0a8018b021eeb76704e8da3","Asus G Series","NULL","AEX5635Z0001AB","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82090e12c0a8018b37d1115d9efc8bd8","Asus G Series","NULL","AEX5635Z0001AE","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","820913e0c0a8018b7add2b4ee5537c94","Asus G Series","NULL","AEX5635Z0001AR","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82091a9ac0a8018b5c298062b8b23307","Asus G Series","NULL","AEX5635Z0001AT","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82091fa4c0a8018b72bc02755ff59550","Asus G Series","NULL","AEX5635Z0001AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","820924e3c0a8018b1042381684ea0050","Asus G Series","NULL","AEX5635Z0001AU","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82092ab0c0a8018b710754283c8b9ddc","Asus G Series","NULL","AEX5635Z0001AI","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82093001c0a8018b03cc7be437774d9d","Asus G Series","NULL","AEX5635Z0001AO","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82093492c0a8018b35094e7e7913cf12","Asus G Series","NULL","AEX5635Z0001AP","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8209397fc0a8018b4b13d0c0d0231270","Asus G Series","NULL","AEX5635Z0201AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82093e49c0a8018b26ff95823914110b","Asus G Series","NULL","AEX5635Z02001AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82094567c0a8018b5268c56a657256f4","Asus G Series","NULL","AEX5635Z02201AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82094f29c0a8018b4c0c1c980a4a4cf9","Asus G Series","NULL","AEX5635Z06701AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82095422c0a8018b41fc59d195ea8515","Asus G Series","NULL","AEX5635Z7801AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","820959ccc0a8018b01515a3e896a3e70","Asus G Series","NULL","AEX5635Z0901AC","1033316619884804","16485","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","827b692d0ad337021abb72d3737ff401","Webserver FLX","NULL","NULL","10338176601033818537","442549357","no","","","","","","","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82a9280d3790200044e0bfc8bcbe5d0a","MacBook Air 13""","NULL","RGD-308-E26524-GR","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","82a92c0d3790200044e0bfc8bcbe5db6","MacBook Pro 17""","NULL","ENB-643-D44680-RB","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","82a9604d3790200044e0bfc8bcbe5d0f","Precision T5500 Workstation","NULL","XGL-774-F56409-DN","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82a9604d3790200044e0bfc8bcbe5d4e","Precision T5500 Workstation","NULL","NFT-963-W15928-IQ","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","82a9ac0d3790200044e0bfc8bcbe5d47","MacBook Pro 15""","NULL","XUR-733-X25783-BB","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","82ece63e0b203200dc03650d37673aec","Server-WS3","NULL","SAM-23F14","10338176601033818537","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","4","","","2800","2048","","","","17138","7932496990","false"
"SNOW","83a96c0d3790200044e0bfc8bcbe5d2e","MacBook Pro 17""","NULL","STF-791-X94306-OU","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","83a9a80d3790200044e0bfc8bcbe5dfb","MacBook Pro 17""","NULL","WOU-576-C44536-RJ","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","84a96c0d3790200044e0bfc8bcbe5d9c","MacBook Pro 15""","NULL","PQT-270-I90419-II","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","85a9e80d3790200044e0bfc8bcbe5d69","MacBook Pro 17""","NULL","SJT-596-F14901-LT","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","85a9ec0d3790200044e0bfc8bcbe5dab","ThinkStation S20","NULL","XFI-310-K38004-EE","868139623747033","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor W3550 3.06 GHz (Bloomfield)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","86002d9534a00300964f8dc23c99ea0c","VirtualMachine-WS11","NULL","SAM-90F82","10338176601033818537","442549357","no","Server","Windows","Windows Server 2008 Datacenter x64","6.1","","Datacenter x64","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","86002d9534a00300964f8dc23c99ea4d","VirtualMachine-WS27","NULL","SAM-91F83","10338176601033818537","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","4","","","0","0","","","","17138","7932496990","false"
"SNOW","86a92c0d3790200044e0bfc8bcbe5da6","MacBook Pro 17""","NULL","KGC-399-G10346-NW","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","86a9604d3790200044e0bfc8bcbe5d3e","Precision T5500 Workstation","NULL","TXI-646-N50793-CM","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","86a9e40d3790200044e0bfc8bcbe5dfa","MacBook Air 13""","NULL","UVF-674-T78170-GT","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","86a9e80d3790200044e0bfc8bcbe5da8","MacBook Pro 17""","NULL","GJH-532-I93210-IO","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","88a9280d3790200044e0bfc8bcbe5d51","MacBook Air 13""","NULL","NFF-881-N81040-NB","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","88a9e40d3790200044e0bfc8bcbe5d83","Thinkpad T20","NULL","MHB-111-N42531-GT","146442649518227","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Pentium III Processor 700 MHz (Coppermine)","1","1","0","0","0","","","","17138","7932496990","false"
"SNOW","89a9280d3790200044e0bfc8bcbe5df7","MacBook Air 13""","NULL","RVE-830-T11297-MG","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","89a9ec0d3790200044e0bfc8bcbe5d9b","ThinkStation S20","NULL","HQT-427-W74622-QH","868139623747033","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor W3550 3.06 GHz (Bloomfield)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","89a9ec0d3790200044e0bfc8bcbe5dda","ThinkStation S20","NULL","RNW-516-V86536-TP","868139626833004","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor E5506 2.13 GHz (Nehalem-EP/Gainestown)","1","4","0","0","0","","","","17138","7932496990","false"
"SNOW","8a002d9534a00300964f8dc23c99ea1c","VirtualMachine-WS15","NULL","SAM-92F84","10338176601033818537","442549357","no","Server","Windows","Windows Server 2008 Datacenter x64","6.1","","Datacenter x64","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8a002d9534a00300964f8dc23c99ea5d","VirtualMachine-WS31","NULL","SAM-93F85","10338176601033818537","442549357","no","Server","Windows","Windows Server 2008 Datacenter x64","6.1","","Datacenter x64","","","2","","","0","0","","","","17138","7932496990","false"
"SNOW","8aa92c0d3790200044e0bfc8bcbe5d96","MacBook Pro 17""","NULL","RFV-519-R49189-GL","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8aa9604d3790200044e0bfc8bcbe5d2e","Precision T5500 Workstation","NULL","BCQ-547-L33299-JJ","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8aa9e80d3790200044e0bfc8bcbe5d98","MacBook Pro 17""","NULL","BKA-314-F32877-LQ","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8ca96c0d3790200044e0bfc8bcbe5dbb","MacBook Pro 15""","NULL","QWV-328-P13162-GB","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8ca9ec0d3790200044e0bfc8bcbe5d0d","MacBook Pro 15""","NULL","QGA-220-E44531-EV","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8d6916edc611222501dbb12bd683e36f","Car-4","NULL","NULL","10338176601033818537","442549357","no","Desktop","Windows","","5.0","","","","","1","","","851","-1","","","","17138","7932496990","false"
"SNOW","8da92c0d3790200044e0bfc8bcbe5d2e","MacBook Pro 17""","NULL","RWW-721-F90124-MO","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8da9a80d3790200044e0bfc8bcbe5d4b","MacBook Air 13""","NULL","NDC-230-G55852-FK","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","8da9e40d3790200044e0bfc8bcbe5db2","ThinkStation C20","NULL","SNE-595-K63184-AK","1336768738744902","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor E5620 2.40 GHz (Gulftown/Westmere-EP)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8da9ec0d3790200044e0bfc8bcbe5d8b","MacBook Pro 15""","NULL","LGQ-590-H11301-RQ","109171224982479","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8da9ec0d3790200044e0bfc8bcbe5dca","ThinkStation S20","NULL","III-689-I45333-KR","868139626833004","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor E5506 2.13 GHz (Nehalem-EP/Gainestown)","1","4","0","0","0","","","","17138","7932496990","false"
"SNOW","8e002d9534a00300964f8dc23c99ea2c","VirtualMachine-WS19","NULL","SAM-94F86","10338176601033818537","442549357","no","Server","Windows","Windows Server 2008 Datacenter x64","6.1","","Datacenter x64","","","2","","","0","0","","","","17138","7932496990","false"
"SNOW","8ea9604d3790200044e0bfc8bcbe5d1e","Precision T5500 Workstation","NULL","HAO-574-I99874-MH","10338176921033819567","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","8ea9680d3790200044e0bfc8bcbe5d1c","MacBook Air 13""","NULL","EQD-146-I86755-PC","129070023440847","4611","no","","","","","","","6720","Core i5 Mobile Processor i5-2557M 1.70 GHz (Sandy Bridge)","1","2","1","0","0","","","","17138","7932496990","false"
"SNOW","8ea9a80d3790200044e0bfc8bcbe5db2","MacBook Pro 17""","NULL","XHX-863-J71536-JG","109171224982406","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2760QM 2.40 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8ea9ac0d3790200044e0bfc8bcbe5d56","MacBook Pro 15""","NULL","QPL-289-D84734-BU","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","8fa9ac0d3790200044e0bfc8bcbe5d95","MacBook Pro 15""","NULL","QAL-631-G67761-TS","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","90a96c0d3790200044e0bfc8bcbe5deb","MacBook Pro 15""","NULL","JSM-149-H45384-OI","109171224982478","4611","no","","","","","","","6720","Core i7 Mobile Processor i7-2675QM 2.20 GHz (Sandy Bridge)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","91a9204d3790200044e0bfc8bcbe5d13","PowerEdge T110 II","NULL","JGJ-152-F21095-DX","10338176601033818469","442549357","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","","","1","","","0","0","","","","17138","7932496990","false"
"SNOW","91a9e40d3790200044e0bfc8bcbe5dcb","ThinkStation D20","NULL","TXD-558-T87221-NR","1155573438672605","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor E5620 2.40 GHz (Gulftown/Westmere-EP)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","91c0b1213784200044e0bfc8bcbe5d85","*WAYNE-IBM","NULL","L3BB911","868139623747033","7053","no","Desktop","Windows","Windows XP Professional","5.1","","Professional","6720","Xeon Processor W3550 3.06 GHz (Bloomfield)","1","4","1","0","0","","","","17138","7932496990","false"
"SNOW","92002d9534a00300964f8dc23c99ea90","VirtualMachine-LS9","NULL","SAM-95F87","902246468902254882","7053","no","","","","","","","6720","Xeon Processor E5540 2.53 GHz (Nehalem-EP/Gainestown)","2","4","1","0","0","","","","17138","7932496990","false"
"SNOW","92002d9534a00300964f8dc23c99eac5","VirtualMachine-US4","NULL","SAM-96F88","10338176601033818537","442549357","no","Server & Desktop","Solaris","","10","","","","","1","","","0","0","","","","17138","7932496990","false"
