"software_id","data_source","manufacturer_id","sw_release_id","name","family","major_version","version","edition","version_group","patchlevel","component","is_licensable","is_suite","category","subcategory","hidden","install_count","sw_model_lc_id","software_id_id","end_of_life","end_of_life_date","end_of_life_range_start","end_of_life_range_end","end_of_life_support_level","end_of_life_exception","general_availability","general_availability_date","ga_exception","ga_range_start","ga_range_end","obsolete_exception","delete_reason","obsolete_support_level","obsolete_range_start","obsolete_range_end","obsolete","obsolete_date","data_token"
"53724562","SCCM","7365","53724562","Visual Studio","Visual Studio","12.0","12.0","Ultimate","2013","","","yes","yes","Software Development","Development Environment","0","1","53724562","53724562","4/9/2019","4/9/2019 12:00:00 AM","","","Mainstream Support","","1/15/2014","1/15/2014 12:00:00 AM","","","","","","Extended Support","","","4/9/2024","4/9/2024 12:00:00 AM","7932496990"
"53725395","SCCM","8718545","53725395","Evernote","","5.0","5.3","","5","","","no","no","Enterprise Content Management (ECM)","Document Capturing and Imaging","0","1","53725395","53725395","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","9/18/2013","9/18/2013 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"53763820","SCCM","7365","53763820","Master Data Services","SQL Server","10.5","10.5","","2008 R2","","","yes","no","IT Management","IT Asset Management","0","1","53763820","53763820","7/8/2014","7/8/2014 12:00:00 AM","","","Mainstream Support","","7/20/2010","7/20/2010 12:00:00 AM","","","","","","Extended Support","","","7/9/2019","7/9/2019 12:00:00 AM","7932496990"
"53805661","SCCM","41185042","53805661","ProPresenter","","4.0","4.5","","4","","","yes","no","Productivity","Presentation","0","1","53805661","53805661","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","Not Available","","Date not published by vendor","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"53821443","SCCM","7365","53821443","Mouse and Keyboard Center","","2.0","2.3","","2","","","no","no","Utilities","Drivers","0","31","53821443","53821443","Not Available","","","","Mainstream Support","Date not published by vendor","10/17/2013","10/17/2013 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"53823004","SCCM","6720","53823004","PROSet/Wireless WiFi Software","","16.01","16.1","","16","","","no","no","IT Management","Network Performance Management","0","6","53823004","53823004","Not Available","12/31/2999 12:00:00 AM","","","Interactive Support","To be determined","8/7/2013","8/7/2013 12:00:00 AM","","","","To be determined","","Interactive Support","","","Not Available","12/31/2999 12:00:00 AM","7932496990"
"53837621","SCCM","7365","53837621","Visual Studio","Visual Studio","7.1 (.NET)","7.1 (.NET)","Enterprise Architect","2003","","","yes","yes","Software Development","Development Environment","0","1","53837621","53837621","10/14/2008","10/14/2008 12:00:00 AM","","","Mainstream Support","","7/10/2003","7/10/2003 12:00:00 AM","","","","","","Extended Support","","","10/8/2013","10/8/2013 12:00:00 AM","7932496990"
"53866514","SCCM","7365","53866514","Internet Explorer","","7.0","7.0","","7","","","no","no","Productivity","Web Browsers","0","1","53866514","53866514","1/13/2015","1/13/2015 12:00:00 AM","","","Mainstream Support","","10/18/2006","10/18/2006 12:00:00 AM","","","","","","Extended Support","","","1/12/2016","1/12/2016 12:00:00 AM","7932496990"
"53923555","SCCM","7365","53923555","Blend for Visual Studio","","5.0","5.0","","2012","","","yes","no","Software Development","Application Architecture and Design","0","2","53923555","53923555","1/9/2018","1/9/2018 12:00:00 AM","","","Mainstream Support","","8/15/2012","8/15/2012 12:00:00 AM","","","","","","Extended Support","","","1/10/2023","1/10/2023 12:00:00 AM","7932496990"
"53924885","SCCM","7365","53924885","DebugView","Sysinternals","4.0","4.74","","4","","","no","no","Software Development","Application Architecture and Design","0","1","53924885","53924885","Not Available","","","","Mainstream Support","Date not published by vendor","11/27/2007","11/27/2007 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"54226923","SCCM","594348","54226923","Chrome Frame","","32.0","32.0","","32","","","no","no","Utilities","Other Utilities","0","2","54226923","54226923","2/25/2014","2/25/2014 12:00:00 AM","","","Open Source Support","","1/14/2014","1/14/2014 12:00:00 AM","","","","","","Open Source Support","","","2/25/2014","2/25/2014 12:00:00 AM","7932496990"
"54227651","SCCM","1395177","54227651","PowerDirector","","10","10","","10","","","yes","no","Multimedia & Graphics","Video and Audio Editing","0","1","54227651","54227651","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","10/11/2011","10/11/2011 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"54230361","SCCM","7365","54230361","Photo Gallery","Windows","16.0","16.4","","2012","","","no","no","Multimedia & Graphics","Graphics and Image Editing","0","16","54230361","54230361","1/10/2017","1/10/2017 12:00:00 AM","","","Mainstream Support","","8/7/2012","8/7/2012 12:00:00 AM","","","","","","Extended Support","","","1/10/2017","1/10/2017 12:00:00 AM","7932496990"
"54231138","SCCM","7365","54231138","Internet Information Services (IIS)","","8.0","8.5","","8","","","no","no","Middleware","Web Servers","0","58","54231138","54231138","10/9/2018","10/9/2018 12:00:00 AM","","","Mainstream Support","","11/13/2013","11/13/2013 12:00:00 AM","","","","","","Extended Support","","","10/10/2023","10/10/2023 12:00:00 AM","7932496990"
"54244630","SCCM","7365","54244630","Expression Encoder Screen Capture Codec","","4.0","4.0","","4","","","no","no","Utilities","Other Utilities","0","1","54244630","54244630","9/8/2015","9/8/2015 12:00:00 AM","","","Mainstream Support","","7/23/2010","7/23/2010 12:00:00 AM","","","","","","Extended Support","","","9/8/2020","9/8/2020 12:00:00 AM","7932496990"
"54247206","SCCM","14953417","54247206","TeamViewer","","9.0","9.0","","9","","","no","no","IT Management","IT Asset Maintenance & Support","0","1","54247206","54247206","Not Available","","","","Technical Support","Date not published by vendor","12/4/2013","12/4/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"54272868","SCCM","7365","54272868","System Center Virtual Machine Manager (SCVMM)","","3.2","3.2","","2012 R2","","Agent","yes","no","Virtualization","Virtualization Management Software","0","2","54272868","54272868","7/11/2017","7/11/2017 12:00:00 AM","","","Mainstream Support","","1/16/2014","1/16/2014 12:00:00 AM","","","","","","Extended Support","","","7/12/2022","7/12/2022 12:00:00 AM","7932496990"
"54272956","SCCM","7365","54272956","System Center Virtual Machine Manager (SCVMM)","","3.2","3.2","","2012 R2","","Administrator Console","yes","no","Virtualization","Virtualization Management Software","0","2","54272956","54272956","7/11/2017","7/11/2017 12:00:00 AM","","","Mainstream Support","","1/16/2014","1/16/2014 12:00:00 AM","","","","","","Extended Support","","","7/12/2022","7/12/2022 12:00:00 AM","7932496990"
"54516191","SCCM","7365","54516191","Office Configuration Analyzer Tool","","1.0","1.1","","1","","","no","no","Utilities","Other Utilities","0","1","54516191","54516191","Not Available","","","","Mainstream Support","Date not published by vendor","7/19/2013","7/19/2013 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"54516372","SCCM","7365","","Migration Planning Manager (OMPM)","Office","","","","","","","","no","Utilities","Other Utilities","0","1","","","","","","","","","","","","","","","","","","","","","7932496990"
"54520765","SCCM","7365","54520765","SQLIO","","1.0","1.0","","1","","","yes","no","Utilities","Other Utilities","0","3","54520765","54520765","Not Available","","","","Mainstream Support","Support policy not defined by vendor","8/22/2012","8/22/2012 12:00:00 AM","","","","Support policy not defined by vendor","","Extended Support","","","Not Available","","7932496990"
"54602818","SCCM","1395177","54602818","WaveEditor","","2.0","2.0","","2","","","yes","no","Multimedia & Graphics","Video and Audio Editing","0","2","54602818","54602818","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","6/26/2018","6/26/2018 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"54605819","SCCM","7365","54605819","ADInsight (Insight for Active Directory)","Sysinternals","1.0","1.1","","1","","","no","no","Utilities","Other Utilities","0","14","54605819","54605819","Not Available","","","","Mainstream Support","Date not published by vendor","11/20/2007","11/20/2007 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"55011498","SCCM","7365","55011498","Developer Tools for Visual Studio","Office","12.0","12.0","","2013","","","no","no","Software Development","Application Architecture and Design","0","6","55011498","55011498","4/9/2019","4/9/2019 12:00:00 AM","","","Mainstream Support","","3/3/2014","3/3/2014 12:00:00 AM","","","","","","Extended Support","","","4/9/2024","4/9/2024 12:00:00 AM","7932496990"
"55054909","SCCM","8729455","55054909","PDF Printer","","10.0","10.1","","10","","","no","no","Utilities","File Managers","0","1","55054909","55054909","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","10/8/2013","10/8/2013 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"55127885","SCCM","593569","55127885","WeatherBug","WeatherBug","10.0","10.0","","10.0","","","no","no","Engineering & Scientific","Other Engineering & Scientific Software","0","2","55127885","55127885","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"55164795","SCCM","7573","55164795","Genie","","2.0","2.3","","2","","","no","no","IT Management","Network Performance Management","0","1","55164795","55164795","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","11/29/2013","11/29/2013 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"55533403","SCCM","1713211","55533403","Anti-Malware","","1.0","1.75","","1.0","","","no","no","Security","Anti Virus and Malware","0","4","55533403","55533403","12/8/2017","12/8/2017 12:00:00 AM","","","Technical Support","","4/9/2013","4/9/2013 12:00:00 AM","","","","","","Technical Support","","","12/8/2017","12/8/2017 12:00:00 AM","7932496990"
"55539636","SCCM","593620","55539636","Prism","","2.0","2.0","","2","","","no","no","Configuration Management","Software Configuration Management","0","1","55539636","55539636","2/1/2011","2/1/2011 12:00:00 AM","","","Open Source Support","","Not Available","1/1/1900 12:00:00 AM","Date in the past: exact date unknown","","","","","Open Source Support","","","2/1/2011","2/1/2011 12:00:00 AM","7932496990"
"55862861","SCCM","7365","55862861","DebugView","Sysinternals","4.0","4.8","","4","","","no","no","Software Development","Application Architecture and Design","0","6","55862861","55862861","Not Available","","","","Mainstream Support","Date not published by vendor","10/3/2012","10/3/2012 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"55964295","SCCM","1133970","55964295","GPL Ghostscript","","8.0","8.54","","8","","","no","no","Utilities","Other Utilities","0","1","55964295","55964295","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","5/17/2006","5/17/2006 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"56235544","SCCM","7343","56235544","StarTeam SDK Runtime","","13.0","13.0","","13","","","yes","no","Software Development","Application Architecture and Design","0","1","56235544","56235544","Not Available","","","","Active Support","Date not published by vendor","Not Available","","Date not published by vendor","","","Date not published by vendor","","Passive Support","","","Not Available","1/1/1900 12:00:00 AM","7932496990"
"56375223","SCCM","7365","56375223","Kinect for Windows Runtime","","1.0","1.8","","1","","","no","no","Software Development","Application Architecture and Design","0","2","56375223","56375223","Not Available","","","","Mainstream Support","Date not published by vendor","9/13/2013","9/13/2013 12:00:00 AM","","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
